key,code,name,size,subsize,joint,sch,outdia,india,thick,degree,radius,rating,span,short_span,flange_type,valve_type,remark
12018,astm,tee,2.5,1,bw,30,73,63.44,4.78,,,,152,57,,,
12019,astm,tee,2.5,1,bw,40,73,62.68,5.16,,,,152,57,,,
12020,astm,tee,2.5,1,bw,80,73,58.98,7.01,,,,152,57,,,
12021,astm,tee,2.5,1,bw,160,73,53.94,9.53,,,,152,57,,,
12022,astm,tee,2.5,1,bw,10s,73,66.9,3.05,,,,152,57,,,
12023,astm,tee,2.5,1,bw,40s,73,62.68,5.16,,,,152,57,,,
12024,astm,tee,2.5,1,bw,5s,73,68.78,2.11,,,,152,57,,,
12025,astm,tee,2.5,1,bw,80s,73,58.98,7.01,,,,152,57,,,
12026,astm,tee,2.5,1,bw,std,73,62.68,5.16,,,,152,57,,,
12027,astm,tee,2.5,1,bw,xs,73,58.98,7.01,,,,152,57,,,
12028,astm,tee,2.5,1,bw,xxs,73,44.96,14.02,,,,152,57,,,
12029,astm,tee,2.5,1.25,bw,5,73,68.78,2.11,,,,152,57,,,
12030,astm,tee,2.5,1.25,bw,10,73,66.9,3.05,,,,152,57,,,
12031,astm,tee,2.5,1.25,bw,30,73,63.44,4.78,,,,152,57,,,
12032,astm,tee,2.5,1.25,bw,40,73,62.68,5.16,,,,152,57,,,
12033,astm,tee,2.5,1.25,bw,80,73,58.98,7.01,,,,152,57,,,
12034,astm,tee,2.5,1.25,bw,160,73,53.94,9.53,,,,152,57,,,
12035,astm,tee,2.5,1.25,bw,10s,73,66.9,3.05,,,,152,57,,,
12036,astm,tee,2.5,1.25,bw,40s,73,62.68,5.16,,,,152,57,,,
12037,astm,tee,2.5,1.25,bw,5s,73,68.78,2.11,,,,152,57,,,
12038,astm,tee,2.5,1.25,bw,80s,73,58.98,7.01,,,,152,57,,,
12039,astm,tee,2.5,1.25,bw,std,73,62.68,5.16,,,,152,57,,,
12040,astm,tee,2.5,1.25,bw,xs,73,58.98,7.01,,,,152,57,,,
12041,astm,tee,2.5,1.25,bw,xxs,73,44.96,14.02,,,,152,57,,,
12042,astm,tee,2.5,1.5,bw,5,73,68.78,2.11,,,,152,67,,,
12043,astm,tee,2.5,1.5,bw,10,73,66.9,3.05,,,,152,67,,,
12044,astm,tee,2.5,1.5,bw,30,73,63.44,4.78,,,,152,67,,,
12045,astm,tee,2.5,1.5,bw,40,73,62.68,5.16,,,,152,67,,,
12046,astm,tee,2.5,1.5,bw,80,73,58.98,7.01,,,,152,67,,,
12047,astm,tee,2.5,1.5,bw,160,73,53.94,9.53,,,,152,67,,,
12048,astm,tee,2.5,1.5,bw,10s,73,66.9,3.05,,,,152,67,,,
12049,astm,tee,2.5,1.5,bw,40s,73,62.68,5.16,,,,152,67,,,
12050,astm,tee,2.5,1.5,bw,5s,73,68.78,2.11,,,,152,67,,,
12051,astm,tee,2.5,1.5,bw,80s,73,58.98,7.01,,,,152,67,,,
12052,astm,tee,2.5,1.5,bw,std,73,62.68,5.16,,,,152,67,,,
12053,astm,tee,2.5,1.5,bw,xs,73,58.98,7.01,,,,152,67,,,
12054,astm,tee,2.5,1.5,bw,xxs,73,44.96,14.02,,,,152,67,,,
12055,astm,tee,2.5,2,bw,5,73,68.78,2.11,,,,152,70,,,
12056,astm,tee,2.5,2,bw,10,73,66.9,3.05,,,,152,70,,,
12057,astm,tee,2.5,2,bw,30,73,63.44,4.78,,,,152,70,,,
12058,astm,tee,2.5,2,bw,40,73,62.68,5.16,,,,152,70,,,
12059,astm,tee,2.5,2,bw,80,73,58.98,7.01,,,,152,70,,,
12060,astm,tee,2.5,2,bw,160,73,53.94,9.53,,,,152,70,,,
12061,astm,tee,2.5,2,bw,10s,73,66.9,3.05,,,,152,70,,,
12062,astm,tee,2.5,2,bw,40s,73,62.68,5.16,,,,152,70,,,
12063,astm,tee,2.5,2,bw,5s,73,68.78,2.11,,,,152,70,,,
12064,astm,tee,2.5,2,bw,80s,73,58.98,7.01,,,,152,70,,,
12065,astm,tee,2.5,2,bw,std,73,62.68,5.16,,,,152,70,,,
12066,astm,tee,2.5,2,bw,xs,73,58.98,7.01,,,,152,70,,,
12067,astm,tee,2.5,2,bw,xxs,73,44.96,14.02,,,,152,70,,,
12068,astm,tee,3,1.25,bw,5,88.9,84.68,2.11,,,,172,70,,,
12069,astm,tee,3,1.25,bw,10,88.9,82.8,3.05,,,,172,70,,,
12070,astm,tee,3,1.25,bw,30,88.9,79.34,4.78,,,,172,70,,,
12071,astm,tee,3,1.25,bw,40,88.9,77.92,5.49,,,,172,70,,,
12072,astm,tee,3,1.25,bw,80,88.9,73.66,7.62,,,,172,70,,,
12073,astm,tee,3,1.25,bw,160,88.9,66.64,11.13,,,,172,70,,,
12074,astm,tee,3,1.25,bw,10s,88.9,82.8,3.05,,,,172,70,,,
12075,astm,tee,3,1.25,bw,40s,88.9,77.92,5.49,,,,172,70,,,
12076,astm,tee,3,1.25,bw,5s,88.9,84.68,2.11,,,,172,70,,,
12077,astm,tee,3,1.25,bw,80s,88.9,73.66,7.62,,,,172,70,,,
12078,astm,tee,3,1.25,bw,std,88.9,77.92,5.49,,,,172,70,,,
12079,astm,tee,3,1.25,bw,xs,88.9,73.66,7.62,,,,172,70,,,
12080,astm,tee,3,1.25,bw,xxs,88.9,58.42,15.24,,,,172,70,,,
12081,astm,tee,3,1.5,bw,5,88.9,84.68,2.11,,,,172,73,,,
12082,astm,tee,3,1.5,bw,10,88.9,82.8,3.05,,,,172,73,,,
12083,astm,tee,3,1.5,bw,30,88.9,79.34,4.78,,,,172,73,,,
12084,astm,tee,3,1.5,bw,40,88.9,77.92,5.49,,,,172,73,,,
12085,astm,tee,3,1.5,bw,80,88.9,73.66,7.62,,,,172,73,,,
12086,astm,tee,3,1.5,bw,160,88.9,66.64,11.13,,,,172,73,,,
12087,astm,tee,3,1.5,bw,10s,88.9,82.8,3.05,,,,172,73,,,
12088,astm,tee,3,1.5,bw,40s,88.9,77.92,5.49,,,,172,73,,,
12089,astm,tee,3,1.5,bw,5s,88.9,84.68,2.11,,,,172,73,,,
12090,astm,tee,3,1.5,bw,80s,88.9,73.66,7.62,,,,172,73,,,
12091,astm,tee,3,1.5,bw,std,88.9,77.92,5.49,,,,172,73,,,
12092,astm,tee,3,1.5,bw,xs,88.9,73.66,7.62,,,,172,73,,,
12093,astm,tee,3,1.5,bw,xxs,88.9,58.42,15.24,,,,172,73,,,
12094,astm,tee,3,2,bw,5,88.9,84.68,2.11,,,,172,76,,,
12095,astm,tee,3,2,bw,10,88.9,82.8,3.05,,,,172,76,,,
12096,astm,tee,3,2,bw,30,88.9,79.34,4.78,,,,172,76,,,
12097,astm,tee,3,2,bw,40,88.9,77.92,5.49,,,,172,76,,,
12098,astm,tee,3,2,bw,80,88.9,73.66,7.62,,,,172,76,,,
12099,astm,tee,3,2,bw,160,88.9,66.64,11.13,,,,172,76,,,
12100,astm,tee,3,2,bw,10s,88.9,82.8,3.05,,,,172,76,,,
12101,astm,tee,3,2,bw,40s,88.9,77.92,5.49,,,,172,76,,,
12102,astm,tee,3,2,bw,5s,88.9,84.68,2.11,,,,172,76,,,
12103,astm,tee,3,2,bw,80s,88.9,73.66,7.62,,,,172,76,,,
12104,astm,tee,3,2,bw,std,88.9,77.92,5.49,,,,172,76,,,
12105,astm,tee,3,2,bw,xs,88.9,73.66,7.62,,,,172,76,,,
12106,astm,tee,3,2,bw,xxs,88.9,58.42,15.24,,,,172,76,,,
12107,astm,tee,3,2.5,bw,5,88.9,84.68,2.11,,,,172,83,,,
12108,astm,tee,3,2.5,bw,10,88.9,82.8,3.05,,,,172,83,,,
12109,astm,tee,3,2.5,bw,30,88.9,79.34,4.78,,,,172,83,,,
12110,astm,tee,3,2.5,bw,40,88.9,77.92,5.49,,,,172,83,,,
12111,astm,tee,3,2.5,bw,80,88.9,73.66,7.62,,,,172,83,,,
12112,astm,tee,3,2.5,bw,160,88.9,66.64,11.13,,,,172,83,,,
12113,astm,tee,3,2.5,bw,10s,88.9,82.8,3.05,,,,172,83,,,
12114,astm,tee,3,2.5,bw,40s,88.9,77.92,5.49,,,,172,83,,,
12115,astm,tee,3,2.5,bw,5s,88.9,84.68,2.11,,,,172,83,,,
12116,astm,tee,3,2.5,bw,80s,88.9,73.66,7.62,,,,172,83,,,
12117,astm,tee,3,2.5,bw,std,88.9,77.92,5.49,,,,172,83,,,
12118,astm,tee,3,2.5,bw,xs,88.9,73.66,7.62,,,,172,83,,,
12119,astm,tee,3,2.5,bw,xxs,88.9,58.42,15.24,,,,172,83,,,
12120,astm,tee,3.5,1.5,bw,5,101.6,97.38,2.11,,,,190,79,,,
12121,astm,tee,3.5,1.5,bw,10,101.6,95.5,3.05,,,,190,79,,,
12122,astm,tee,3.5,1.5,bw,30,101.6,92.04,4.78,,,,190,79,,,
12123,astm,tee,3.5,1.5,bw,40,101.6,90.12,5.74,,,,190,79,,,
12124,astm,tee,3.5,1.5,bw,80,101.6,85.44,8.08,,,,190,79,,,
12125,astm,tee,3.5,1.5,bw,10s,101.6,95.5,3.05,,,,190,79,,,
12126,astm,tee,3.5,1.5,bw,40s,101.6,90.12,5.74,,,,190,79,,,
12127,astm,tee,3.5,1.5,bw,5s,101.6,97.38,2.11,,,,190,79,,,
12128,astm,tee,3.5,1.5,bw,80s,101.6,85.44,8.08,,,,190,79,,,
12129,astm,tee,3.5,1.5,bw,std,101.6,90.12,5.74,,,,190,79,,,
12130,astm,tee,3.5,1.5,bw,xs,101.6,85.44,8.08,,,,190,79,,,
12131,astm,tee,3.5,2,bw,5,101.6,97.38,2.11,,,,190,83,,,
12132,astm,tee,3.5,2,bw,10,101.6,95.5,3.05,,,,190,83,,,
12133,astm,tee,3.5,2,bw,30,101.6,92.04,4.78,,,,190,83,,,
12134,astm,tee,3.5,2,bw,40,101.6,90.12,5.74,,,,190,83,,,
12135,astm,tee,3.5,2,bw,80,101.6,85.44,8.08,,,,190,83,,,
12136,astm,tee,3.5,2,bw,10s,101.6,95.5,3.05,,,,190,83,,,
12137,astm,tee,3.5,2,bw,40s,101.6,90.12,5.74,,,,190,83,,,
12138,astm,tee,3.5,2,bw,5s,101.6,97.38,2.11,,,,190,83,,,
12139,astm,tee,3.5,2,bw,80s,101.6,85.44,8.08,,,,190,83,,,
12140,astm,tee,3.5,2,bw,std,101.6,90.12,5.74,,,,190,83,,,
12141,astm,tee,3.5,2,bw,xs,101.6,85.44,8.08,,,,190,83,,,
12142,astm,tee,3.5,2.5,bw,5,101.6,97.38,2.11,,,,190,89,,,
12143,astm,tee,3.5,2.5,bw,10,101.6,95.5,3.05,,,,190,89,,,
12144,astm,tee,3.5,2.5,bw,30,101.6,92.04,4.78,,,,190,89,,,
12145,astm,tee,3.5,2.5,bw,40,101.6,90.12,5.74,,,,190,89,,,
12146,astm,tee,3.5,2.5,bw,80,101.6,85.44,8.08,,,,190,89,,,
12147,astm,tee,3.5,2.5,bw,10s,101.6,95.5,3.05,,,,190,89,,,
12148,astm,tee,3.5,2.5,bw,40s,101.6,90.12,5.74,,,,190,89,,,
12149,astm,tee,3.5,2.5,bw,5s,101.6,97.38,2.11,,,,190,89,,,
12150,astm,tee,3.5,2.5,bw,80s,101.6,85.44,8.08,,,,190,89,,,
12151,astm,tee,3.5,2.5,bw,std,101.6,90.12,5.74,,,,190,89,,,
12152,astm,tee,3.5,2.5,bw,xs,101.6,85.44,8.08,,,,190,89,,,
12153,astm,tee,3.5,3,bw,5,101.6,97.38,2.11,,,,190,92,,,
12154,astm,tee,3.5,3,bw,10,101.6,95.5,3.05,,,,190,92,,,
12155,astm,tee,3.5,3,bw,30,101.6,92.04,4.78,,,,190,92,,,
12156,astm,tee,3.5,3,bw,40,101.6,90.12,5.74,,,,190,92,,,
12157,astm,tee,3.5,3,bw,80,101.6,85.44,8.08,,,,190,92,,,
12158,astm,tee,3.5,3,bw,10s,101.6,95.5,3.05,,,,190,92,,,
12159,astm,tee,3.5,3,bw,40s,101.6,90.12,5.74,,,,190,92,,,
12160,astm,tee,3.5,3,bw,5s,101.6,97.38,2.11,,,,190,92,,,
12161,astm,tee,3.5,3,bw,80s,101.6,85.44,8.08,,,,190,92,,,
12162,astm,tee,3.5,3,bw,std,101.6,90.12,5.74,,,,190,92,,,
12163,astm,tee,3.5,3,bw,xs,101.6,85.44,8.08,,,,190,92,,,
12164,astm,tee,4,1.5,bw,5,101.6,97.38,2.11,,,,210,86,,,
12165,astm,tee,4,1.5,bw,10,101.6,95.5,3.05,,,,210,86,,,
12166,astm,tee,4,1.5,bw,30,101.6,92.04,4.78,,,,210,86,,,
12167,astm,tee,4,1.5,bw,40,101.6,89.56,6.02,,,,210,86,,,
12168,astm,tee,4,1.5,bw,80,101.6,84.48,8.56,,,,210,86,,,
12169,astm,tee,4,1.5,bw,120,101.6,79.34,11.13,,,,210,86,,,
12170,astm,tee,4,1.5,bw,160,101.6,74.62,13.49,,,,210,86,,,
12171,astm,tee,4,1.5,bw,10s,101.6,95.5,3.05,,,,210,86,,,
12172,astm,tee,4,1.5,bw,40s,101.6,89.56,6.02,,,,210,86,,,
12173,astm,tee,4,1.5,bw,5s,101.6,97.38,2.11,,,,210,86,,,
12174,astm,tee,4,1.5,bw,80s,101.6,84.48,8.56,,,,210,86,,,
12175,astm,tee,4,1.5,bw,std,101.6,89.56,6.02,,,,210,86,,,
12176,astm,tee,4,1.5,bw,xs,101.6,84.48,8.56,,,,210,86,,,
12177,astm,tee,4,1.5,bw,xxs,101.6,67.36,17.12,,,,210,86,,,
12178,astm,tee,4,2,bw,5,101.6,97.38,2.11,,,,210,89,,,
12179,astm,tee,4,2,bw,10,101.6,95.5,3.05,,,,210,89,,,
12180,astm,tee,4,2,bw,30,101.6,92.04,4.78,,,,210,89,,,
12181,astm,tee,4,2,bw,40,101.6,89.56,6.02,,,,210,89,,,
12182,astm,tee,4,2,bw,80,101.6,84.48,8.56,,,,210,89,,,
12183,astm,tee,4,2,bw,120,101.6,79.34,11.13,,,,210,89,,,
12184,astm,tee,4,2,bw,160,101.6,74.62,13.49,,,,210,89,,,
12185,astm,tee,4,2,bw,10s,101.6,95.5,3.05,,,,210,89,,,
12186,astm,tee,4,2,bw,40s,101.6,89.56,6.02,,,,210,89,,,
12187,astm,tee,4,2,bw,5s,101.6,97.38,2.11,,,,210,89,,,
12188,astm,tee,4,2,bw,80s,101.6,84.48,8.56,,,,210,89,,,
12189,astm,tee,4,2,bw,std,101.6,89.56,6.02,,,,210,89,,,
12190,astm,tee,4,2,bw,xs,101.6,84.48,8.56,,,,210,89,,,
12191,astm,tee,4,2,bw,xxs,101.6,67.36,17.12,,,,210,89,,,
12192,astm,tee,4,2.5,bw,5,101.6,97.38,2.11,,,,210,95,,,
12193,astm,tee,4,2.5,bw,10,101.6,95.5,3.05,,,,210,95,,,
12194,astm,tee,4,2.5,bw,30,101.6,92.04,4.78,,,,210,95,,,
12195,astm,tee,4,2.5,bw,40,101.6,89.56,6.02,,,,210,95,,,
12196,astm,tee,4,2.5,bw,80,101.6,84.48,8.56,,,,210,95,,,
12197,astm,tee,4,2.5,bw,120,101.6,79.34,11.13,,,,210,95,,,
12198,astm,tee,4,2.5,bw,160,101.6,74.62,13.49,,,,210,95,,,
12199,astm,tee,4,2.5,bw,10s,101.6,95.5,3.05,,,,210,95,,,
12200,astm,tee,4,2.5,bw,40s,101.6,89.56,6.02,,,,210,95,,,
12201,astm,tee,4,2.5,bw,5s,101.6,97.38,2.11,,,,210,95,,,
12202,astm,tee,4,2.5,bw,80s,101.6,84.48,8.56,,,,210,95,,,
12203,astm,tee,4,2.5,bw,std,101.6,89.56,6.02,,,,210,95,,,
12204,astm,tee,4,2.5,bw,xs,101.6,84.48,8.56,,,,210,95,,,
12205,astm,tee,4,2.5,bw,xxs,101.6,67.36,17.12,,,,210,95,,,
12206,astm,tee,4,3,bw,5,101.6,97.38,2.11,,,,210,98,,,
12207,astm,tee,4,3,bw,10,101.6,95.5,3.05,,,,210,98,,,
12208,astm,tee,4,3,bw,30,101.6,92.04,4.78,,,,210,98,,,
12209,astm,tee,4,3,bw,40,101.6,89.56,6.02,,,,210,98,,,
12210,astm,tee,4,3,bw,80,101.6,84.48,8.56,,,,210,98,,,
12211,astm,tee,4,3,bw,120,101.6,79.34,11.13,,,,210,98,,,
12212,astm,tee,4,3,bw,160,101.6,74.62,13.49,,,,210,98,,,
12213,astm,tee,4,3,bw,10s,101.6,95.5,3.05,,,,210,98,,,
12214,astm,tee,4,3,bw,40s,101.6,89.56,6.02,,,,210,98,,,
12215,astm,tee,4,3,bw,5s,101.6,97.38,2.11,,,,210,98,,,
12216,astm,tee,4,3,bw,80s,101.6,84.48,8.56,,,,210,98,,,
12217,astm,tee,4,3,bw,std,101.6,89.56,6.02,,,,210,98,,,
12218,astm,tee,4,3,bw,xs,101.6,84.48,8.56,,,,210,98,,,
12219,astm,tee,4,3,bw,xxs,101.6,67.36,17.12,,,,210,98,,,
12220,astm,tee,4,3.5,bw,5,101.6,97.38,2.11,,,,210,102,,,
12221,astm,tee,4,3.5,bw,10,101.6,95.5,3.05,,,,210,102,,,
12222,astm,tee,4,3.5,bw,30,101.6,92.04,4.78,,,,210,102,,,
12223,astm,tee,4,3.5,bw,40,101.6,89.56,6.02,,,,210,102,,,
12224,astm,tee,4,3.5,bw,80,101.6,84.48,8.56,,,,210,102,,,
12225,astm,tee,4,3.5,bw,120,101.6,79.34,11.13,,,,210,102,,,
12226,astm,tee,4,3.5,bw,160,101.6,74.62,13.49,,,,210,102,,,
12227,astm,tee,4,3.5,bw,10s,101.6,95.5,3.05,,,,210,102,,,
12228,astm,tee,4,3.5,bw,40s,101.6,89.56,6.02,,,,210,102,,,
12229,astm,tee,4,3.5,bw,5s,101.6,97.38,2.11,,,,210,102,,,
12230,astm,tee,4,3.5,bw,80s,101.6,84.48,8.56,,,,210,102,,,
12231,astm,tee,4,3.5,bw,std,101.6,89.56,6.02,,,,210,102,,,
12232,astm,tee,4,3.5,bw,xs,101.6,84.48,8.56,,,,210,102,,,
12233,astm,tee,4,3.5,bw,xxs,101.6,67.36,17.12,,,,210,102,,,
12234,astm,tee,5,2,bw,5,141.3,135.76,2.77,,,,248,105,,,
12235,astm,tee,5,2,bw,10,141.3,134.5,3.4,,,,248,105,,,
12236,astm,tee,5,2,bw,40,141.3,128.2,6.55,,,,248,105,,,
12237,astm,tee,5,2,bw,80,141.3,122.24,9.53,,,,248,105,,,
12238,astm,tee,5,2,bw,120,141.3,115.9,12.7,,,,248,105,,,
12239,astm,tee,5,2,bw,160,141.3,109.54,15.88,,,,248,105,,,
12240,astm,tee,5,2,bw,10s,141.3,134.5,3.4,,,,248,105,,,
12241,astm,tee,5,2,bw,40s,141.3,128.2,6.55,,,,248,105,,,
12242,astm,tee,5,2,bw,5s,141.3,135.76,2.77,,,,248,105,,,
12243,astm,tee,5,2,bw,80s,141.3,122.24,9.53,,,,248,105,,,
12244,astm,tee,5,2,bw,std,141.3,128.2,6.55,,,,248,105,,,
12245,astm,tee,5,2,bw,xs,141.3,122.24,9.53,,,,248,105,,,
12246,astm,tee,5,2,bw,xxs,141.3,103.2,19.05,,,,248,105,,,
12247,astm,tee,5,2.5,bw,5,141.3,135.76,2.77,,,,248,108,,,
12248,astm,tee,5,2.5,bw,10,141.3,134.5,3.4,,,,248,108,,,
12249,astm,tee,5,2.5,bw,40,141.3,128.2,6.55,,,,248,108,,,
12250,astm,tee,5,2.5,bw,80,141.3,122.24,9.53,,,,248,108,,,
12251,astm,tee,5,2.5,bw,120,141.3,115.9,12.7,,,,248,108,,,
12252,astm,tee,5,2.5,bw,160,141.3,109.54,15.88,,,,248,108,,,
12253,astm,tee,5,2.5,bw,10s,141.3,134.5,3.4,,,,248,108,,,
12254,astm,tee,5,2.5,bw,40s,141.3,128.2,6.55,,,,248,108,,,
12255,astm,tee,5,2.5,bw,5s,141.3,135.76,2.77,,,,248,108,,,
12256,astm,tee,5,2.5,bw,80s,141.3,122.24,9.53,,,,248,108,,,
12257,astm,tee,5,2.5,bw,std,141.3,128.2,6.55,,,,248,108,,,
12258,astm,tee,5,2.5,bw,xs,141.3,122.24,9.53,,,,248,108,,,
12259,astm,tee,5,2.5,bw,xxs,141.3,103.2,19.05,,,,248,108,,,
12260,astm,tee,5,3,bw,5,141.3,135.76,2.77,,,,248,111,,,
12261,astm,tee,5,3,bw,10,141.3,134.5,3.4,,,,248,111,,,
12262,astm,tee,5,3,bw,40,141.3,128.2,6.55,,,,248,111,,,
12263,astm,tee,5,3,bw,80,141.3,122.24,9.53,,,,248,111,,,
12264,astm,tee,5,3,bw,120,141.3,115.9,12.7,,,,248,111,,,
12265,astm,tee,5,3,bw,160,141.3,109.54,15.88,,,,248,111,,,
12266,astm,tee,5,3,bw,10s,141.3,134.5,3.4,,,,248,111,,,
12267,astm,tee,5,3,bw,40s,141.3,128.2,6.55,,,,248,111,,,
12268,astm,tee,5,3,bw,5s,141.3,135.76,2.77,,,,248,111,,,
12269,astm,tee,5,3,bw,80s,141.3,122.24,9.53,,,,248,111,,,
12270,astm,tee,5,3,bw,std,141.3,128.2,6.55,,,,248,111,,,
12271,astm,tee,5,3,bw,xs,141.3,122.24,9.53,,,,248,111,,,
12272,astm,tee,5,3,bw,xxs,141.3,103.2,19.05,,,,248,111,,,
12273,astm,tee,5,3.5,bw,5,141.3,135.76,2.77,,,,248,114,,,
12274,astm,tee,5,3.5,bw,10,141.3,134.5,3.4,,,,248,114,,,
12275,astm,tee,5,3.5,bw,40,141.3,128.2,6.55,,,,248,114,,,
12276,astm,tee,5,3.5,bw,80,141.3,122.24,9.53,,,,248,114,,,
12277,astm,tee,5,3.5,bw,120,141.3,115.9,12.7,,,,248,114,,,
12278,astm,tee,5,3.5,bw,160,141.3,109.54,15.88,,,,248,114,,,
12279,astm,tee,5,3.5,bw,10s,141.3,134.5,3.4,,,,248,114,,,
12280,astm,tee,5,3.5,bw,40s,141.3,128.2,6.55,,,,248,114,,,
12281,astm,tee,5,3.5,bw,5s,141.3,135.76,2.77,,,,248,114,,,
12282,astm,tee,5,3.5,bw,80s,141.3,122.24,9.53,,,,248,114,,,
12283,astm,tee,5,3.5,bw,std,141.3,128.2,6.55,,,,248,114,,,
12284,astm,tee,5,3.5,bw,xs,141.3,122.24,9.53,,,,248,114,,,
12285,astm,tee,5,3.5,bw,xxs,141.3,103.2,19.05,,,,248,114,,,
12286,astm,tee,5,4,bw,5,141.3,135.76,2.77,,,,248,117,,,
12287,astm,tee,5,4,bw,10,141.3,134.5,3.4,,,,248,117,,,
12288,astm,tee,5,4,bw,40,141.3,128.2,6.55,,,,248,117,,,
12289,astm,tee,5,4,bw,80,141.3,122.24,9.53,,,,248,117,,,
12290,astm,tee,5,4,bw,120,141.3,115.9,12.7,,,,248,117,,,
12291,astm,tee,5,4,bw,160,141.3,109.54,15.88,,,,248,117,,,
12292,astm,tee,5,4,bw,10s,141.3,134.5,3.4,,,,248,117,,,
12293,astm,tee,5,4,bw,40s,141.3,128.2,6.55,,,,248,117,,,
12294,astm,tee,5,4,bw,5s,141.3,135.76,2.77,,,,248,117,,,
12295,astm,tee,5,4,bw,80s,141.3,122.24,9.53,,,,248,117,,,
12296,astm,tee,5,4,bw,std,141.3,128.2,6.55,,,,248,117,,,
12297,astm,tee,5,4,bw,xs,141.3,122.24,9.53,,,,248,117,,,
12298,astm,tee,5,4,bw,xxs,141.3,103.2,19.05,,,,248,117,,,
12299,astm,tee,6,2.5,bw,5,141.3,135.76,2.77,,,,286,121,,,
12300,astm,tee,6,2.5,bw,10,141.3,134.5,3.4,,,,286,121,,,
12301,astm,tee,6,2.5,bw,40,141.3,127.08,7.11,,,,286,121,,,
12302,astm,tee,6,2.5,bw,80,141.3,119.36,10.97,,,,286,121,,,
12303,astm,tee,6,2.5,bw,140,141.3,112.76,14.27,,,,286,121,,,
12304,astm,tee,6,2.5,bw,160,141.3,104.78,18.26,,,,286,121,,,
12305,astm,tee,6,2.5,bw,10s,141.3,134.5,3.4,,,,286,121,,,
12306,astm,tee,6,2.5,bw,40s,141.3,127.08,7.11,,,,286,121,,,
12307,astm,tee,6,2.5,bw,5s,141.3,135.76,2.77,,,,286,121,,,
12308,astm,tee,6,2.5,bw,80s,141.3,119.36,10.97,,,,286,121,,,
12309,astm,tee,6,2.5,bw,std,141.3,127.08,7.11,,,,286,121,,,
12310,astm,tee,6,2.5,bw,xs,141.3,119.36,10.97,,,,286,121,,,
12311,astm,tee,6,2.5,bw,xxs,141.3,97.4,21.95,,,,286,121,,,
12312,astm,tee,6,3,bw,5,141.3,135.76,2.77,,,,286,124,,,
12313,astm,tee,6,3,bw,10,141.3,134.5,3.4,,,,286,124,,,
12314,astm,tee,6,3,bw,40,141.3,127.08,7.11,,,,286,124,,,
12315,astm,tee,6,3,bw,80,141.3,119.36,10.97,,,,286,124,,,
12316,astm,tee,6,3,bw,140,141.3,112.76,14.27,,,,286,124,,,
12317,astm,tee,6,3,bw,160,141.3,104.78,18.26,,,,286,124,,,
12318,astm,tee,6,3,bw,10s,141.3,134.5,3.4,,,,286,124,,,
12319,astm,tee,6,3,bw,40s,141.3,127.08,7.11,,,,286,124,,,
12320,astm,tee,6,3,bw,5s,141.3,135.76,2.77,,,,286,124,,,
12321,astm,tee,6,3,bw,80s,141.3,119.36,10.97,,,,286,124,,,
12322,astm,tee,6,3,bw,std,141.3,127.08,7.11,,,,286,124,,,
12323,astm,tee,6,3,bw,xs,141.3,119.36,10.97,,,,286,124,,,
12324,astm,tee,6,3,bw,xxs,141.3,97.4,21.95,,,,286,124,,,
12325,astm,tee,6,3.5,bw,5,141.3,135.76,2.77,,,,286,127,,,
12326,astm,tee,6,3.5,bw,10,141.3,134.5,3.4,,,,286,127,,,
12327,astm,tee,6,3.5,bw,40,141.3,127.08,7.11,,,,286,127,,,
12328,astm,tee,6,3.5,bw,80,141.3,119.36,10.97,,,,286,127,,,
12329,astm,tee,6,3.5,bw,140,141.3,112.76,14.27,,,,286,127,,,
12330,astm,tee,6,3.5,bw,160,141.3,104.78,18.26,,,,286,127,,,
12331,astm,tee,6,3.5,bw,10s,141.3,134.5,3.4,,,,286,127,,,
12332,astm,tee,6,3.5,bw,40s,141.3,127.08,7.11,,,,286,127,,,
12333,astm,tee,6,3.5,bw,5s,141.3,135.76,2.77,,,,286,127,,,
12334,astm,tee,6,3.5,bw,80s,141.3,119.36,10.97,,,,286,127,,,
12335,astm,tee,6,3.5,bw,std,141.3,127.08,7.11,,,,286,127,,,
12336,astm,tee,6,3.5,bw,xs,141.3,119.36,10.97,,,,286,127,,,
12337,astm,tee,6,3.5,bw,xxs,141.3,97.4,21.95,,,,286,127,,,
12338,astm,tee,6,4,bw,5,141.3,135.76,2.77,,,,286,130,,,
12339,astm,tee,6,4,bw,10,141.3,134.5,3.4,,,,286,130,,,
12340,astm,tee,6,4,bw,40,141.3,127.08,7.11,,,,286,130,,,
12341,astm,tee,6,4,bw,80,141.3,119.36,10.97,,,,286,130,,,
12342,astm,tee,6,4,bw,140,141.3,112.76,14.27,,,,286,130,,,
12343,astm,tee,6,4,bw,160,141.3,104.78,18.26,,,,286,130,,,
12344,astm,tee,6,4,bw,10s,141.3,134.5,3.4,,,,286,130,,,
12345,astm,tee,6,4,bw,40s,141.3,127.08,7.11,,,,286,130,,,
12346,astm,tee,6,4,bw,5s,141.3,135.76,2.77,,,,286,130,,,
12347,astm,tee,6,4,bw,80s,141.3,119.36,10.97,,,,286,130,,,
12348,astm,tee,6,4,bw,std,141.3,127.08,7.11,,,,286,130,,,
12349,astm,tee,6,4,bw,xs,141.3,119.36,10.97,,,,286,130,,,
12350,astm,tee,6,4,bw,xxs,141.3,97.4,21.95,,,,286,130,,,
